ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,tcp.port,label
1.0,0.0,0.0,0.0,0.0,127.0,6.0,0.0,914.0,1157.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,22.561138,0.000888,0.659342,0.000888,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,65535.0,1.0,0.0,0.0,6.0,0.0,18.0,0.078765,0.0,0.0,0.0,0.0,22.590321,0.029183,0.078765,0.078765,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,6.0,0.0,16.0,4.6e-05,0.0,0.0,0.0,0.0,22.590367,4.6e-05,0.078811,4.6e-05,43212.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,88.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,22.590611,0.000244,0.079055,0.000244,43212.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,8192.0,1.0,0.0,0.0,7.0,0.0,18.0,0.078152,0.0,0.0,0.0,0.0,22.594887,0.004276,0.078152,0.078152,139.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,0.0,0.0,1.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,22.594901,1.4e-05,0.078166,1.4e-05,45196.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262656.0,89.0,1.0,252.0,6.0,0.0,24.0,0.085716,0.0,0.0,0.0,0.0,22.676327,0.081426,0.164771,0.085716,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,253.0,89.0,0.0,6.0,0.0,16.0,1.9e-05,0.0,0.0,0.0,0.0,22.676346,1.9e-05,0.16479,1.9e-05,43212.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,253.0,89.0,236.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,22.676472,0.000126,0.164916,0.000126,43212.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262400.0,325.0,253.0,312.0,6.0,0.0,24.0,0.078037,0.0,0.0,0.0,0.0,22.754509,0.078037,0.242953,0.078037,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,565.0,325.0,166.0,6.0,0.0,24.0,0.003381,0.0,0.0,0.0,0.0,22.75789,0.003381,0.246334,0.003381,43212.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262144.0,491.0,565.0,351.0,6.0,0.0,24.0,0.094117,0.0,0.0,0.0,0.0,22.852007,0.094117,0.340451,0.094117,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,916.0,491.0,236.0,6.0,0.0,24.0,0.000281,0.0,0.0,0.0,0.0,22.852288,0.000281,0.340732,0.000281,43212.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,261888.0,727.0,916.0,85.0,6.0,0.0,24.0,0.091634,0.0,0.0,0.0,0.0,22.943922,0.091634,0.432366,0.091634,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,1001.0,727.0,114.0,6.0,0.0,24.0,0.000227,0.0,0.0,0.0,0.0,22.944149,0.000227,0.432593,0.000227,43212.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,261888.0,841.0,1001.0,84.0,6.0,0.0,24.0,0.083503,0.0,0.0,0.0,0.0,23.027652,0.083503,0.516096,0.083503,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,1085.0,841.0,136.0,6.0,0.0,24.0,0.00026,0.0,0.0,0.0,0.0,23.027912,0.00026,0.516356,0.00026,43212.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,261632.0,977.0,1085.0,76.0,6.0,0.0,24.0,0.078842,0.0,0.0,0.0,0.0,23.106754,0.078842,0.595198,0.078842,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,1161.0,977.0,72.0,6.0,0.0,24.0,0.000204,0.0,0.0,0.0,0.0,23.106958,0.000204,0.595402,0.000204,43212.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,261632.0,1049.0,1161.0,72.0,6.0,0.0,24.0,0.091887,0.0,0.0,0.0,0.0,23.198845,0.091887,0.687289,0.091887,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,1233.0,1049.0,0.0,6.0,0.0,17.0,0.000205,0.0,0.0,0.0,0.0,23.19905,0.000205,0.687494,0.000205,43212.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.22635,0.0273,0.0,0.0,42658.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.231543,0.005193,0.0,0.0,38378.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,261632.0,1050.0,1233.0,0.0,6.0,0.0,16.0,0.077671,0.0,0.0,0.0,0.0,23.276721,0.045178,0.765165,0.077671,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,0.0,1050.0,1233.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,23.278327,0.001606,0.766771,0.001606,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,65535.0,1.0,0.0,0.0,8.0,0.0,18.0,0.078039,0.0,0.0,0.0,0.0,23.304389,0.026062,0.078039,0.078039,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,8.0,0.0,16.0,4e-05,0.0,0.0,0.0,0.0,23.304429,4e-05,0.078079,4e-05,42658.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,88.0,8.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,23.30466,0.000231,0.07831,0.000231,42658.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,8192.0,1.0,0.0,0.0,9.0,0.0,18.0,0.077556,0.0,0.0,0.0,0.0,23.309099,0.004439,0.077556,0.077556,139.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,0.0,0.0,1.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,23.309116,1.7e-05,0.077573,1.7e-05,38378.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262656.0,89.0,1.0,252.0,8.0,0.0,24.0,0.091852,0.0,0.0,0.0,0.0,23.396512,0.087396,0.170162,0.091852,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,253.0,89.0,0.0,8.0,0.0,16.0,4.2e-05,0.0,0.0,0.0,0.0,23.396554,4.2e-05,0.170204,4.2e-05,42658.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,253.0,89.0,236.0,8.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,23.396711,0.000157,0.170361,0.000157,42658.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262400.0,325.0,253.0,312.0,8.0,0.0,24.0,0.087768,0.0,0.0,0.0,0.0,23.484479,0.087768,0.258129,0.087768,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,565.0,325.0,166.0,8.0,0.0,24.0,0.002585,0.0,0.0,0.0,0.0,23.487064,0.002585,0.260714,0.002585,42658.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262144.0,491.0,565.0,351.0,8.0,0.0,24.0,0.079242,0.0,0.0,0.0,0.0,23.566306,0.079242,0.339956,0.079242,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,916.0,491.0,236.0,8.0,0.0,24.0,0.00026,0.0,0.0,0.0,0.0,23.566566,0.00026,0.340216,0.00026,42658.0,samba-enum
1.0,0.0,0.0,0.0,0.0,127.0,6.0,261888.0,727.0,916.0,85.0,8.0,0.0,24.0,0.080415,0.0,0.0,0.0,0.0,23.646981,0.080415,0.420631,0.080415,445.0,samba-enum
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,1001.0,727.0,114.0,8.0,0.0,24.0,0.000239,0.0,0.0,0.0,0.0,23.64722,0.000239,0.42087,0.000239,42658.0,samba-enum
