ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,tcp.port,label
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262400.0,188.0,192.0,0.0,5.0,0.0,16.0,0.078549,0.0,0.0,0.0,0.0,1.039671,0.07753,0.237746,0.078549,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,0.0,188.0,192.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.039718,4.7e-05,0.237793,4.7e-05,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,65535.0,1.0,0.0,0.0,6.0,0.0,18.0,0.077916,0.0,0.0,0.0,0.0,1.040057,0.000339,0.077916,0.077916,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,6.0,0.0,16.0,2.8e-05,0.0,0.0,0.0,0.0,1.040085,2.8e-05,0.077944,2.8e-05,39346.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,191.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.04012,3.5e-05,0.077979,3.5e-05,39346.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262400.0,192.0,1.0,191.0,6.0,0.0,24.0,0.081983,0.0,0.0,0.0,0.0,1.122103,0.081983,0.159962,0.081983,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,192.0,192.0,0.0,6.0,0.0,16.0,2.9e-05,0.0,0.0,0.0,0.0,1.122132,2.9e-05,0.159991,2.9e-05,39346.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64128.0,192.0,192.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.122571,0.000439,0.16043,0.000439,39346.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64240.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.12454,0.001969,0.0,0.0,39350.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262400.0,193.0,192.0,0.0,6.0,0.0,16.0,0.079183,0.0,0.0,0.0,0.0,1.201754,0.077214,0.239613,0.079183,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,0.0,193.0,192.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.201806,5.2e-05,0.239665,5.2e-05,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,65535.0,1.0,0.0,0.0,7.0,0.0,18.0,0.078401,0.0,0.0,0.0,0.0,1.202941,0.001135,0.078401,0.078401,88.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,0.0,7.0,0.0,16.0,3.4e-05,0.0,0.0,0.0,0.0,1.202975,3.4e-05,0.078435,3.4e-05,39350.0,asreproasting
1.0,0.0,0.0,0.0,0.0,64.0,6.0,64256.0,1.0,1.0,196.0,7.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.203016,4.1e-05,0.078476,4.1e-05,39350.0,asreproasting
1.0,0.0,0.0,0.0,0.0,127.0,6.0,262400.0,197.0,1.0,191.0,7.0,0.0,24.0,0.079575,0.0,0.0,0.0,0.0,1.282591,0.079575,0.158051,0.079575,88.0,asreproasting
