ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,tcp.port
1,0,,,,127,6,65535,1,0,0,14,0,18,0.083951000,,,,,25.619832000,0.063871000,0.083951000,0.083951000,445
1,0,,,,64,6,64256,1,1,0,14,0,16,0.000037000,,,,,25.619869000,0.000037000,0.083988000,0.000037000,42672
1,0,,,,127,6,8192,1,0,0,15,0,18,0.078842000,,,,,25.619899000,0.000030000,0.078842000,0.078842000,139
1,0,,,,64,6,64256,1,1,0,15,0,16,0.000012000,,,,,25.619911000,0.000012000,0.078854000,0.000012000,38410
1,0,,,,64,6,64256,1,1,0,15,0,17,,,,,,25.619945000,0.000034000,0.078888000,0.000034000,38410
1,0,,,,64,6,64256,1,1,88,14,0,24,,,,,,25.620082000,0.000137000,0.084201000,0.000213000,42672
1,0,,,,127,6,262400,2,1,0,15,0,17,0.084470000,,,,,25.704415000,0.084333000,0.163358000,0.084470000,139
1,0,,,,64,6,64256,2,2,0,15,0,16,0.000031000,,,,,25.704446000,0.000031000,0.163389000,0.000031000,38410
1,0,,,,127,6,262656,89,1,252,14,0,24,0.085452000,,,,,25.705534000,0.001088000,0.169653000,0.085452000,445
1,0,,,,64,6,64128,253,89,0,14,0,16,0.000024000,,,,,25.705558000,0.000024000,0.169677000,0.000024000,42672
1,0,,,,64,6,64128,253,89,236,14,0,24,,,,,,25.705719000,0.000161000,0.169838000,0.000161000,42672
1,0,,,,127,6,262400,325,253,312,14,0,24,0.078070000,,,,,25.783789000,0.078070000,0.247908000,0.078070000,445
1,0,,,,64,6,64128,565,325,166,14,0,24,0.003347000,,,,,25.787136000,0.003347000,0.251255000,0.003347000,42672
1,0,,,,127,6,262144,491,565,351,14,0,24,0.103956000,,,,,25.891092000,0.103956000,0.355211000,0.103956000,445
1,0,,,,64,6,64128,916,491,236,14,0,24,0.000344000,,,,,25.891436000,0.000344000,0.355555000,0.000344000,42672
1,0,,,,127,6,261888,727,916,85,14,0,24,0.124641000,,,,,26.016077000,0.124641000,0.480196000,0.124641000,445
1,0,,,,64,6,64128,1001,727,114,14,0,24,0.000241000,,,,,26.016318000,0.000241000,0.480437000,0.000241000,42672
