ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,tcp.port
1,0,,,,64,6,64256,1,1,0,28,0,16,0.000011000,,,,,0.700681000,0.000008000,0.077466000,0.000011000,51436
1,0,,,,64,6,64256,1,1,370,23,0,24,,,,1,,0.700689000,0.000008000,0.077612000,0.000127000,51382
1,0,,,,63,6,26847,1,0,0,26,0,18,0.077554000,,,,,0.700704000,0.000015000,0.077554000,0.077554000,80
1,0,,,,64,6,64256,1,1,0,26,0,16,0.000011000,,,,,0.700715000,0.000011000,0.077565000,0.000011000,51420
1,0,,,,64,6,64256,1,1,290,28,0,24,,,,1,,0.700731000,0.000016000,0.077516000,0.000050000,51436
1,0,,,,63,6,26847,1,0,0,27,0,18,0.077555000,,,,,0.700735000,0.000004000,0.077555000,0.077555000,80
1,0,,,,64,6,64256,1,1,0,27,0,16,0.000010000,,,,,0.700745000,0.000010000,0.077565000,0.000010000,51418
1,0,,,,64,6,64256,1,1,348,24,0,24,,,,1,,0.700749000,0.000004000,0.077657000,0.000098000,51394
1,0,,,,63,6,26847,1,0,0,29,0,18,0.077524000,,,,,0.700767000,0.000018000,0.077524000,0.077524000,80
1,0,,,,64,6,64256,1,1,366,26,0,24,,,,1,,0.700772000,0.000005000,0.077622000,0.000057000,51420
1,0,,,,64,6,64256,1,1,0,29,0,16,0.000010000,,,,,0.700777000,0.000005000,0.077534000,0.000010000,51442
1,0,,,,64,6,64256,1,1,338,27,0,24,,,,1,,0.700787000,0.000010000,0.077607000,0.000042000,51418
1,0,,,,63,6,26847,1,0,0,30,0,18,0.077547000,,,,,0.700797000,0.000010000,0.077547000,0.077547000,80
1,0,,,,64,6,64256,1,1,0,30,0,16,0.000008000,,,,,0.700805000,0.000008000,0.077555000,0.000008000,51450
1,0,,,,64,6,64256,1,1,331,30,0,24,,,,1,,0.700845000,0.000040000,0.077595000,0.000040000,51450
1,0,,,,64,6,64256,1,1,364,29,0,24,,,,1,,0.700873000,0.000028000,0.077630000,0.000096000,51442
1,0,,,,63,6,28032,354,1,0,15,0,16,0.076850000,,,,,0.776009000,0.075136000,0.153208000,0.076850000,80
